,mean,sd,cv
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter,0.011754385964912281,0.013682695666516453,1.1640502282463983
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus,0.011754385964912281,0.013796986790317038,1.1737735029569643
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,0.06543859649122806,0.07700824980806693,1.1768016726522086
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum,0.021754385964912283,0.025818185984312604,1.1868037105146536
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis,0.02666666666666666,0.03194677768246254,1.1980041630474203
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus,1.0849122807017546,1.3115751102840607,1.2089227245492
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas,0.0819298245614035,0.09914189525626287,1.2100830898368327
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,2.4028070175438594,2.9223884313184865,1.2162393442252075
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,0.027719298245614032,0.03387447755162497,1.2220539369449155
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella,0.014561403508771931,0.01880617987671251,1.2915087384325266
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus,0.7814035087719299,1.0234587399049055,1.3097698287944535
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella,4.735964912280702,6.291172699352507,1.3283824555029344
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter,0.008070175438596491,0.010756523174874653,1.3328735236780032
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,0.013333333333333334,0.01809378009802511,1.3570335072501056
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis;g__Thermoanaerobacterium,0.10333333333333333,0.14137971012768671,1.3681907431579212
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__Hydrogenispora,0.015087719298245612,0.02104666343380152,1.3949532740083423
sk__Archaea;k__;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus,0.019298245614035085,0.027167272416890726,1.4077586615295723
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.007543859649122806,0.010925996103126475,1.4483297158038473
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga,0.031228070175438594,0.04560301720468714,1.4603213374067017
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum,0.022982456140350882,0.03644398122894271,1.5857304808849981
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,3.545263157894737,5.801084809860991,1.6362917367477394
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,0.005087719298245614,0.008329327998939281,1.637143778780075
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema,0.021403508771929824,0.03553951874822691,1.6604529250444986
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella,1.958245614035088,3.2583673338693138,1.6639216809752375
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas,0.018421052631578946,0.03196102943573145,1.7350273121312347
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus,0.02280701754385965,0.040178495092434575,1.7616724770525811
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas,0.0043859649122807015,0.007775484740595775,1.7728105204516358
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella,4.257894736842106,7.64638940508707,1.79581456979753
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium,0.011754385964912281,0.021676662606896616,1.8441339828178975
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma,4.789824561403509,9.393425358840657,1.961120963496468
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter,2.975964912280702,6.583195623245274,2.2121213849251578
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides,0.3121052631578948,0.8391913310967146,2.6888086493737755
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas,7.568245614035087,22.402280579069895,2.9600361459626217
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,12.24140350877193,40.9126706050686,3.3421552173938314
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia,0.07719298245614034,0.3600309727890835,4.66403760197998
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma,0.5110526315789473,3.076385622416497,6.019704101524107
